assays_assay_id,assays_tid,assays_relationship_type,assays_confidence_score,assays_curated_by,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
12102,50597,N,1,Intermediate,1,,CHEMBL627185,,BAO_0000218,2385.0,
12103,50597,N,1,Intermediate,1,,CHEMBL627186,,BAO_0000218,2385.0,
12104,50597,N,1,Intermediate,1,,CHEMBL627187,,BAO_0000218,2385.0,
12105,50597,N,1,Intermediate,1,,CHEMBL627188,,BAO_0000218,2385.0,
12106,50597,N,1,Intermediate,1,,CHEMBL627189,,BAO_0000218,2385.0,
12107,50597,N,1,Intermediate,1,,CHEMBL627190,,BAO_0000218,,
12108,50597,N,1,Intermediate,1,,CHEMBL627191,,BAO_0000218,2107.0,
12109,50597,N,1,Intermediate,1,,CHEMBL627192,,BAO_0000218,2107.0,
12110,50597,N,1,Intermediate,1,,CHEMBL627193,,BAO_0000218,2107.0,
12111,50597,N,1,Intermediate,1,,CHEMBL874590,,BAO_0000218,2385.0,
12112,50597,N,1,Intermediate,1,,CHEMBL627194,,BAO_0000218,2385.0,
12113,50597,N,1,Intermediate,1,,CHEMBL627195,,BAO_0000218,2385.0,
12114,50597,N,1,Intermediate,1,,CHEMBL627196,,BAO_0000218,992.0,
12115,50597,N,1,Intermediate,1,,CHEMBL627197,,BAO_0000218,992.0,
12116,50597,N,1,Intermediate,1,,CHEMBL627198,,BAO_0000218,992.0,
12117,50597,N,1,Intermediate,1,,CHEMBL627199,,BAO_0000218,992.0,
12118,50597,N,1,Intermediate,1,,CHEMBL627200,,BAO_0000218,992.0,
12119,50597,N,1,Intermediate,1,,CHEMBL627201,,BAO_0000218,1969.0,
12120,50597,N,1,Intermediate,1,,CHEMBL627202,,BAO_0000218,1969.0,
12121,50597,N,1,Intermediate,1,,CHEMBL627203,,BAO_0000218,1969.0,
12122,50597,N,1,Intermediate,1,,CHEMBL627204,,BAO_0000218,1969.0,
12123,50597,N,1,Intermediate,1,,CHEMBL627205,,BAO_0000218,2106.0,
12124,50597,N,1,Intermediate,1,,CHEMBL627206,,BAO_0000218,2106.0,
12125,50597,N,1,Intermediate,1,,CHEMBL627207,,BAO_0000218,2106.0,
12126,50597,N,1,Intermediate,1,,CHEMBL627208,,BAO_0000218,2106.0,
12127,50597,N,1,Intermediate,1,,CHEMBL627209,,BAO_0000218,2046.0,
12128,50597,N,1,Intermediate,1,,CHEMBL627210,,BAO_0000218,2046.0,
12129,50597,N,1,Intermediate,1,,CHEMBL627211,,BAO_0000218,2046.0,
12130,50597,N,1,Intermediate,1,,CHEMBL627212,,BAO_0000218,2046.0,
12131,50597,N,1,Intermediate,1,,CHEMBL627213,,BAO_0000218,995.0,
12132,50597,N,1,Intermediate,1,,CHEMBL626599,,BAO_0000218,995.0,
12133,50597,N,1,Intermediate,1,,CHEMBL626600,,BAO_0000218,995.0,
12134,50597,N,1,Intermediate,1,,CHEMBL626601,,BAO_0000218,995.0,
12135,22224,U,0,Autocuration,1,,CHEMBL627484,,BAO_0000019,,
12136,100710,N,1,Intermediate,1,,CHEMBL627485,,BAO_0000218,1969.0,
12137,100710,N,1,Intermediate,1,,CHEMBL628147,,BAO_0000218,1969.0,
12138,100710,N,1,Intermediate,1,,CHEMBL628148,,BAO_0000218,1969.0,
12139,50588,N,1,Intermediate,1,,CHEMBL628149,,BAO_0000218,1969.0,
12140,50588,N,1,Intermediate,1,,CHEMBL628150,,BAO_0000218,1969.0,
12141,50588,N,1,Intermediate,1,,CHEMBL628318,,BAO_0000218,1969.0,
12142,50588,N,1,Intermediate,1,,CHEMBL628319,,BAO_0000218,1969.0,
12143,50588,N,1,Intermediate,1,,CHEMBL875609,,BAO_0000218,,
12144,22224,U,0,Autocuration,1,,CHEMBL628320,,BAO_0000019,,
12145,22224,U,0,Autocuration,1,,CHEMBL628321,,BAO_0000019,,
12146,22224,U,0,Autocuration,1,,CHEMBL628322,,BAO_0000019,,
12147,22224,U,0,Autocuration,1,,CHEMBL628323,,BAO_0000019,,
12148,22224,U,0,Autocuration,1,,CHEMBL628324,,BAO_0000019,,
12149,22224,U,0,Autocuration,1,,CHEMBL628325,,BAO_0000019,,
12150,22224,U,0,Autocuration,1,,CHEMBL628326,,BAO_0000019,,
12151,50588,N,1,Intermediate,1,,CHEMBL628327,,BAO_0000218,1236.0,
12152,50588,N,1,Intermediate,1,,CHEMBL628328,,BAO_0000218,1236.0,
12153,50588,N,1,Intermediate,1,,CHEMBL628329,,BAO_0000218,178.0,
12154,50597,N,1,Intermediate,1,,CHEMBL628330,,BAO_0000218,2107.0,
12155,50597,N,1,Intermediate,1,,CHEMBL628331,,BAO_0000218,2107.0,
12156,50597,N,1,Intermediate,1,,CHEMBL628332,,BAO_0000218,2107.0,
12157,50597,N,1,Intermediate,1,,CHEMBL628333,,BAO_0000218,2107.0,
12158,50597,N,1,Intermediate,1,,CHEMBL628334,,BAO_0000218,2107.0,
12159,50597,N,1,Intermediate,1,,CHEMBL628335,,BAO_0000218,2107.0,
12160,50597,N,1,Intermediate,1,,CHEMBL628336,,BAO_0000218,2107.0,
12161,50597,N,1,Intermediate,1,,CHEMBL628337,,BAO_0000218,2107.0,
12162,50597,N,1,Intermediate,1,,CHEMBL628338,,BAO_0000218,2107.0,
12163,50597,N,1,Intermediate,1,,CHEMBL875610,,BAO_0000218,2107.0,
12164,50597,N,1,Intermediate,1,,CHEMBL628339,,BAO_0000218,2107.0,
12165,50597,N,1,Intermediate,1,,CHEMBL628340,,BAO_0000218,2107.0,
12166,50597,N,1,Intermediate,1,,CHEMBL628341,,BAO_0000218,2107.0,
12167,50597,N,1,Intermediate,1,,CHEMBL622214,,BAO_0000218,2107.0,
12168,50597,N,1,Intermediate,1,,CHEMBL623167,,BAO_0000218,2107.0,
12169,50597,N,1,Intermediate,1,,CHEMBL623168,,BAO_0000218,2107.0,
12170,50597,N,1,Intermediate,1,,CHEMBL623169,,BAO_0000218,2107.0,
12171,50597,N,1,Intermediate,1,,CHEMBL623170,,BAO_0000218,2107.0,
12172,50597,N,1,Intermediate,1,,CHEMBL627224,,BAO_0000218,2048.0,
12173,50597,N,1,Intermediate,1,,CHEMBL875634,,BAO_0000218,2048.0,
12174,50597,N,1,Intermediate,1,,CHEMBL627225,,BAO_0000218,2048.0,
12175,50597,N,1,Intermediate,1,,CHEMBL627226,,BAO_0000218,2048.0,
12176,50597,N,1,Intermediate,1,,CHEMBL626083,,BAO_0000218,2048.0,
12177,50597,N,1,Intermediate,1,,CHEMBL626084,,BAO_0000218,2048.0,
12178,50597,N,1,Intermediate,1,,CHEMBL626085,,BAO_0000218,2048.0,
12179,50597,N,1,Intermediate,1,,CHEMBL626086,,BAO_0000218,2048.0,
12180,50597,N,1,Intermediate,1,,CHEMBL626087,,BAO_0000218,2048.0,
12181,50597,N,1,Intermediate,1,,CHEMBL626088,,BAO_0000218,2048.0,
12182,50597,N,1,Intermediate,1,,CHEMBL626089,,BAO_0000218,2048.0,
12183,50597,N,1,Intermediate,1,,CHEMBL626090,,BAO_0000218,2048.0,
12184,50597,N,1,Intermediate,1,,CHEMBL626091,,BAO_0000218,2048.0,
12185,50597,N,1,Intermediate,1,,CHEMBL626092,,BAO_0000218,2048.0,
12186,50597,N,1,Intermediate,1,,CHEMBL626093,,BAO_0000218,2048.0,
12187,50597,N,1,Intermediate,1,,CHEMBL626094,,BAO_0000218,2048.0,
12188,50597,N,1,Intermediate,1,,CHEMBL626095,,BAO_0000218,2048.0,
12189,50597,N,1,Intermediate,1,,CHEMBL626096,,BAO_0000218,2048.0,
12190,22224,U,0,Autocuration,1,,CHEMBL626097,,BAO_0000218,,
12191,50597,N,1,Intermediate,1,,CHEMBL626098,,BAO_0000218,,
12192,22224,U,0,Autocuration,1,,CHEMBL626099,,BAO_0000218,1969.0,
12193,22224,U,0,Autocuration,1,,CHEMBL626100,,BAO_0000218,1969.0,
12194,50588,N,1,Intermediate,1,,CHEMBL626101,,BAO_0000218,1969.0,
12195,50512,N,1,Intermediate,1,,CHEMBL626102,,BAO_0000218,1969.0,
12196,50588,N,1,Intermediate,1,,CHEMBL626103,,BAO_0000218,1969.0,
12197,50512,N,1,Intermediate,1,,CHEMBL628391,,BAO_0000218,1969.0,
12198,50597,N,1,Intermediate,1,,CHEMBL628392,,BAO_0000218,,
12199,50597,N,1,Intermediate,1,,CHEMBL628393,,BAO_0000218,,
12200,22224,U,0,Autocuration,1,,CHEMBL628394,,BAO_0000019,178.0,
12201,50588,N,1,Intermediate,1,,CHEMBL628395,,BAO_0000218,,
12202,22224,U,0,Autocuration,1,,CHEMBL628396,,BAO_0000218,,
12203,50592,N,1,Intermediate,1,,CHEMBL628397,,BAO_0000218,,
12204,50597,N,1,Intermediate,1,,CHEMBL628398,,BAO_0000218,,
12205,50797,N,1,Intermediate,1,,CHEMBL628399,,BAO_0000218,,
12206,50588,N,1,Intermediate,1,,CHEMBL628400,,BAO_0000218,,
12207,50597,N,1,Intermediate,1,,CHEMBL874907,,BAO_0000218,,
12208,22224,U,0,Autocuration,1,,CHEMBL628401,,BAO_0000019,,
12209,22224,U,0,Autocuration,1,,CHEMBL628402,,BAO_0000218,1969.0,
12210,50597,N,1,Intermediate,1,,CHEMBL628403,,BAO_0000218,1969.0,
12211,22224,U,0,Autocuration,1,,CHEMBL628404,,BAO_0000019,,
12212,22224,U,0,Autocuration,1,,CHEMBL628405,,BAO_0000019,,
12213,22224,U,0,Autocuration,1,,CHEMBL628406,,BAO_0000019,,
12214,50597,N,1,Intermediate,1,,CHEMBL628407,,BAO_0000218,,
12215,50597,N,1,Intermediate,1,,CHEMBL628408,,BAO_0000218,1088.0,
12216,50597,N,1,Intermediate,1,,CHEMBL629171,,BAO_0000218,1088.0,
12217,50597,N,1,Intermediate,1,,CHEMBL629172,,BAO_0000218,1088.0,
12218,50597,N,1,Intermediate,1,,CHEMBL629173,,BAO_0000218,1088.0,
12219,50597,N,1,Intermediate,1,,CHEMBL629174,,BAO_0000218,,
12220,50597,N,1,Intermediate,1,,CHEMBL629175,,BAO_0000218,,
12221,50597,N,1,Intermediate,1,,CHEMBL629176,,BAO_0000218,,
12222,50597,N,1,Intermediate,1,,CHEMBL629177,,BAO_0000218,,
12223,50597,N,1,Intermediate,1,,CHEMBL629178,,BAO_0000218,,
12224,50597,N,1,Intermediate,1,,CHEMBL631869,,BAO_0000218,,
12225,50597,N,1,Intermediate,1,,CHEMBL631870,,BAO_0000218,,
12226,50597,N,1,Intermediate,1,,CHEMBL631871,,BAO_0000218,,
12227,50597,N,1,Intermediate,1,,CHEMBL631872,,BAO_0000218,,
12228,22224,U,0,Autocuration,1,,CHEMBL875775,,BAO_0000221,2116.0,
12229,50597,N,1,Intermediate,1,,CHEMBL631873,,BAO_0000218,,
12230,50597,N,1,Intermediate,1,,CHEMBL631874,,BAO_0000218,,
12231,50597,N,1,Intermediate,1,,CHEMBL631875,,BAO_0000218,,
12232,50597,N,1,Intermediate,1,,CHEMBL631876,,BAO_0000218,,
12233,50597,N,1,Intermediate,1,,CHEMBL631877,,BAO_0000218,,
12234,50597,N,1,Intermediate,1,,CHEMBL631878,,BAO_0000218,,
12235,50597,N,1,Intermediate,1,,CHEMBL631879,,BAO_0000218,,
12236,50597,N,1,Intermediate,1,,CHEMBL631880,,BAO_0000218,,
12237,50597,N,1,Intermediate,1,,CHEMBL631881,,BAO_0000218,,
12238,50597,N,1,Intermediate,1,,CHEMBL631882,,BAO_0000218,,
12239,50597,N,1,Intermediate,1,,CHEMBL630749,,BAO_0000218,,
12240,50587,N,1,Intermediate,1,,CHEMBL630750,,BAO_0000218,,
12241,50587,N,1,Intermediate,1,,CHEMBL630253,,BAO_0000218,,
12242,50597,N,1,Intermediate,1,,CHEMBL630254,,BAO_0000218,1969.0,
12243,50597,N,1,Intermediate,1,,CHEMBL630255,,BAO_0000218,1969.0,
12244,50597,N,1,Intermediate,1,,CHEMBL630256,,BAO_0000218,1969.0,
12245,50597,N,1,Intermediate,1,,CHEMBL875781,,BAO_0000218,2107.0,
12246,50597,N,1,Intermediate,1,,CHEMBL630257,,BAO_0000218,2107.0,
12247,50597,N,1,Intermediate,1,,CHEMBL630258,,BAO_0000218,2107.0,
12248,50597,N,1,Intermediate,1,,CHEMBL630259,,BAO_0000218,,
12249,50597,N,1,Intermediate,1,,CHEMBL630260,,BAO_0000218,2435.0,
12250,50597,N,1,Intermediate,1,,CHEMBL630261,,BAO_0000218,2435.0,
12251,50597,N,1,Intermediate,1,,CHEMBL630262,,BAO_0000218,,
12252,50597,N,1,Intermediate,1,,CHEMBL630263,,BAO_0000218,,
12253,50597,N,1,Intermediate,1,,CHEMBL630264,,BAO_0000218,,
12254,50597,N,1,Intermediate,1,,CHEMBL630265,,BAO_0000218,,
12255,50597,N,1,Intermediate,1,,CHEMBL630266,,BAO_0000218,,
12256,50597,N,1,Intermediate,1,,CHEMBL630267,,BAO_0000218,2113.0,
12257,50597,N,1,Intermediate,1,,CHEMBL630268,,BAO_0000218,2113.0,
12258,50597,N,1,Intermediate,1,,CHEMBL630269,,BAO_0000218,,
12259,50597,N,1,Intermediate,1,,CHEMBL630270,,BAO_0000218,,
12260,50597,N,1,Intermediate,1,,CHEMBL630141,,BAO_0000218,2048.0,
12261,50597,N,1,Intermediate,1,,CHEMBL630142,,BAO_0000218,2048.0,
12262,50597,N,1,Intermediate,1,,CHEMBL630143,,BAO_0000218,2385.0,
12263,50597,N,1,Intermediate,1,,CHEMBL630144,,BAO_0000218,2385.0,
12264,50597,N,1,Intermediate,1,,CHEMBL630145,,BAO_0000218,2367.0,
12265,50597,N,1,Intermediate,1,,CHEMBL630146,,BAO_0000218,2367.0,
12266,50597,N,1,Intermediate,1,,CHEMBL630147,,BAO_0000218,,
12267,50597,N,1,Intermediate,1,,CHEMBL630148,,BAO_0000218,,
12268,50597,N,1,Intermediate,1,,CHEMBL630149,,BAO_0000218,,
12269,50597,N,1,Intermediate,1,,CHEMBL630150,,BAO_0000218,2106.0,
12270,50597,N,1,Intermediate,1,,CHEMBL630151,,BAO_0000218,2106.0,
12271,50597,N,1,Intermediate,1,,CHEMBL632031,,BAO_0000218,2046.0,
12272,50597,N,1,Intermediate,1,,CHEMBL632032,,BAO_0000218,2046.0,
12273,50597,N,1,Intermediate,1,,CHEMBL632033,,BAO_0000218,,
12274,50597,N,1,Intermediate,1,,CHEMBL632034,,BAO_0000218,,
12275,50597,N,1,Intermediate,1,,CHEMBL632035,,BAO_0000218,2385.0,
12276,50597,N,1,Intermediate,1,,CHEMBL632036,,BAO_0000218,,
12277,50597,N,1,Intermediate,1,,CHEMBL632037,,BAO_0000218,2046.0,
12278,50597,N,1,Intermediate,1,,CHEMBL632038,,BAO_0000218,178.0,
12279,50597,N,1,Intermediate,1,,CHEMBL632039,,BAO_0000218,178.0,
12280,50597,N,1,Intermediate,1,,CHEMBL632040,,BAO_0000218,178.0,
12281,50597,N,1,Intermediate,1,,CHEMBL632041,,BAO_0000218,178.0,
12282,50588,N,1,Intermediate,1,,CHEMBL632042,,BAO_0000218,178.0,
12283,50588,N,1,Intermediate,1,,CHEMBL632043,,BAO_0000218,,
12284,50588,N,1,Intermediate,1,,CHEMBL632044,,BAO_0000218,,
12285,50588,N,1,Intermediate,1,,CHEMBL632045,,BAO_0000218,2107.0,
12286,50588,N,1,Intermediate,1,,CHEMBL632046,,BAO_0000218,2107.0,
12287,50588,N,1,Intermediate,1,,CHEMBL632047,,BAO_0000218,2048.0,
12288,50588,N,1,Intermediate,1,,CHEMBL632048,,BAO_0000218,2048.0,
12289,50588,N,1,Intermediate,1,,CHEMBL632049,,BAO_0000218,2385.0,
12290,50588,N,1,Intermediate,1,,CHEMBL876418,,BAO_0000218,2385.0,
12291,50588,N,1,Intermediate,1,,CHEMBL632050,,BAO_0000218,2106.0,
12292,50588,N,1,Intermediate,1,,CHEMBL632051,,BAO_0000218,2106.0,
12293,22224,U,0,Autocuration,1,,CHEMBL632052,,BAO_0000218,,
12294,22224,U,0,Autocuration,1,,CHEMBL632053,,BAO_0000218,,
12295,22224,U,0,Autocuration,1,,CHEMBL632054,,BAO_0000218,,
12296,22224,U,0,Autocuration,1,,CHEMBL632055,,BAO_0000218,,
12297,22224,U,0,Autocuration,1,,CHEMBL631181,,BAO_0000218,,
12298,22224,U,0,Autocuration,1,,CHEMBL631182,,BAO_0000218,,
12299,22224,U,0,Autocuration,1,,CHEMBL631183,,BAO_0000218,,
12300,22224,U,0,Autocuration,1,,CHEMBL631184,,BAO_0000218,,
12301,22224,U,0,Autocuration,1,,CHEMBL629774,,BAO_0000218,,
12302,22224,U,0,Autocuration,1,,CHEMBL629775,,BAO_0000218,,
12303,22224,U,0,Autocuration,1,,CHEMBL876549,,BAO_0000218,,
12304,22224,U,0,Autocuration,1,,CHEMBL628172,,BAO_0000218,,
12305,22224,U,0,Autocuration,1,,CHEMBL628173,,BAO_0000218,,
12306,22224,U,0,Autocuration,1,,CHEMBL628174,,BAO_0000218,,
12307,22224,U,0,Autocuration,1,,CHEMBL628175,,BAO_0000218,,
12308,22224,U,0,Autocuration,1,,CHEMBL628176,,BAO_0000218,,
12309,22224,U,0,Autocuration,1,,CHEMBL628177,,BAO_0000218,,
12310,22224,U,0,Autocuration,1,,CHEMBL628178,,BAO_0000218,,
12311,22224,U,0,Autocuration,1,,CHEMBL628179,,BAO_0000218,,
12312,22224,U,0,Autocuration,1,,CHEMBL628180,,BAO_0000218,,
12313,22224,U,0,Autocuration,1,,CHEMBL628181,,BAO_0000218,,
12314,22224,U,0,Autocuration,1,,CHEMBL628182,,BAO_0000218,,
12315,22224,U,0,Autocuration,1,,CHEMBL628183,,BAO_0000218,,
12316,22224,U,0,Autocuration,1,,CHEMBL628184,,BAO_0000218,,
12317,22224,U,0,Autocuration,1,,CHEMBL628185,,BAO_0000218,,
12318,22224,U,0,Autocuration,1,,CHEMBL875617,,BAO_0000218,,
12319,22224,U,0,Autocuration,1,,CHEMBL628186,,BAO_0000218,,
12320,22224,U,0,Autocuration,1,,CHEMBL628187,,BAO_0000218,,
12321,22224,U,0,Autocuration,1,,CHEMBL628188,,BAO_0000218,,
12322,22224,U,0,Autocuration,1,,CHEMBL628189,,BAO_0000218,,
12323,22224,U,0,Autocuration,1,,CHEMBL628190,,BAO_0000218,,
12324,22224,U,0,Autocuration,1,,CHEMBL628191,,BAO_0000218,,
12325,22224,U,0,Autocuration,1,,CHEMBL626513,,BAO_0000218,,
12326,50597,N,1,Intermediate,1,,CHEMBL626514,,BAO_0000218,2046.0,
12327,50597,N,1,Intermediate,1,,CHEMBL626515,,BAO_0000218,2046.0,
12328,50597,N,1,Intermediate,1,,CHEMBL626516,,BAO_0000218,2046.0,
12329,50597,N,1,Intermediate,1,,CHEMBL626517,,BAO_0000218,2046.0,
12330,50597,N,1,Intermediate,1,,CHEMBL626518,,BAO_0000218,2046.0,
12331,50597,N,1,Intermediate,1,,CHEMBL626519,,BAO_0000218,2046.0,
12332,50597,N,1,Intermediate,1,,CHEMBL626520,,BAO_0000218,2046.0,
12333,50597,N,1,Intermediate,1,,CHEMBL626521,,BAO_0000218,2046.0,
12334,50597,N,1,Intermediate,1,,CHEMBL626522,,BAO_0000218,2046.0,
12335,50597,N,1,Intermediate,1,,CHEMBL626523,,BAO_0000218,2046.0,
12336,50597,N,1,Intermediate,1,,CHEMBL626524,,BAO_0000218,2046.0,
12337,50597,N,1,Intermediate,1,,CHEMBL626688,,BAO_0000218,2046.0,
12338,50597,N,1,Intermediate,1,,CHEMBL626689,,BAO_0000218,2046.0,
12339,50597,N,1,Intermediate,1,,CHEMBL626690,,BAO_0000218,2046.0,
12340,50597,N,1,Intermediate,1,,CHEMBL626691,,BAO_0000218,2046.0,
12341,50597,N,1,Intermediate,1,,CHEMBL627319,,BAO_0000218,2046.0,
12342,50597,N,1,Intermediate,1,,CHEMBL624052,,BAO_0000218,2046.0,
12343,50597,N,1,Intermediate,1,,CHEMBL624053,,BAO_0000218,2046.0,
12344,50597,N,1,Intermediate,1,,CHEMBL624054,,BAO_0000218,,
12345,50597,N,1,Intermediate,1,,CHEMBL624055,,BAO_0000218,,
12346,50597,N,1,Intermediate,1,,CHEMBL624056,,BAO_0000218,,
12347,50597,N,1,Intermediate,1,,CHEMBL624057,,BAO_0000218,995.0,
12348,50597,N,1,Intermediate,1,,CHEMBL622281,,BAO_0000218,995.0,
12349,50597,N,1,Intermediate,1,,CHEMBL622282,,BAO_0000218,995.0,
12350,50597,N,1,Intermediate,1,,CHEMBL622283,,BAO_0000218,995.0,
12351,50597,N,1,Intermediate,1,,CHEMBL622284,,BAO_0000218,995.0,
12352,50597,N,1,Intermediate,1,,CHEMBL622285,,BAO_0000218,995.0,
12353,50597,N,1,Intermediate,1,,CHEMBL622286,,BAO_0000218,995.0,
12354,22224,U,0,Autocuration,1,,CHEMBL622287,,BAO_0000100,,
12355,50594,N,1,Intermediate,1,,CHEMBL622288,,BAO_0000218,,
12356,50594,N,1,Intermediate,1,,CHEMBL622289,,BAO_0000218,,
12357,50594,N,1,Intermediate,1,,CHEMBL622290,,BAO_0000218,955.0,
12358,50594,N,1,Intermediate,1,,CHEMBL622291,,BAO_0000218,,
12359,50594,N,1,Intermediate,1,,CHEMBL622292,,BAO_0000218,955.0,
12360,50594,N,1,Intermediate,1,,CHEMBL622293,,BAO_0000218,,
12361,50594,N,1,Intermediate,1,,CHEMBL622294,,BAO_0000218,955.0,
12362,50594,N,1,Intermediate,1,,CHEMBL622295,,BAO_0000218,,
12363,50597,N,1,Intermediate,1,,CHEMBL622296,,BAO_0000218,955.0,
12364,50597,N,1,Intermediate,1,,CHEMBL874409,,BAO_0000218,1969.0,
12365,50597,N,1,Intermediate,1,,CHEMBL622297,,BAO_0000218,1969.0,
12366,50597,N,1,Intermediate,1,,CHEMBL622298,,BAO_0000218,1969.0,
12367,50597,N,1,Intermediate,1,,CHEMBL622299,,BAO_0000218,1969.0,
12368,50597,N,1,Intermediate,1,,CHEMBL622300,,BAO_0000218,1969.0,
12369,50597,N,1,Intermediate,1,,CHEMBL622301,,BAO_0000218,1969.0,
12370,50597,N,1,Intermediate,1,,CHEMBL622302,,BAO_0000218,1969.0,
12371,50597,N,1,Intermediate,1,,CHEMBL622303,,BAO_0000218,1969.0,
12372,50597,N,1,Intermediate,1,,CHEMBL622304,,BAO_0000218,1969.0,
12373,50597,N,1,Intermediate,1,,CHEMBL622305,,BAO_0000218,1969.0,
12374,50597,N,1,Intermediate,1,,CHEMBL622306,,BAO_0000218,1969.0,
12375,50597,N,1,Intermediate,1,,CHEMBL626864,,BAO_0000218,1969.0,
12376,50597,N,1,Intermediate,1,,CHEMBL626865,,BAO_0000218,1969.0,
12377,50597,N,1,Intermediate,1,,CHEMBL626866,,BAO_0000218,1969.0,
12378,50597,N,1,Intermediate,1,,CHEMBL626867,,BAO_0000218,1969.0,
12379,50597,N,1,Intermediate,1,,CHEMBL626868,,BAO_0000218,1969.0,
12380,50597,N,1,Intermediate,1,,CHEMBL626869,,BAO_0000218,1969.0,
12381,50597,N,1,Intermediate,1,,CHEMBL626870,,BAO_0000218,1969.0,
12382,50597,N,1,Intermediate,1,,CHEMBL626871,,BAO_0000218,1969.0,
12383,50597,N,1,Intermediate,1,,CHEMBL626872,,BAO_0000218,1969.0,
12384,50597,N,1,Intermediate,1,,CHEMBL632185,,BAO_0000218,1969.0,
12385,50597,N,1,Intermediate,1,,CHEMBL632186,,BAO_0000218,1969.0,
12386,22224,U,0,Autocuration,1,,CHEMBL629310,,BAO_0000019,,
12387,22224,U,0,Autocuration,1,,CHEMBL629311,,BAO_0000019,,
12388,50597,N,1,Intermediate,1,,CHEMBL629312,,BAO_0000218,,
12389,22224,U,0,Autocuration,1,,CHEMBL629313,,BAO_0000221,,
12390,22224,U,0,Autocuration,1,,CHEMBL629314,,BAO_0000221,,
12391,22224,U,0,Autocuration,1,,CHEMBL629315,,BAO_0000221,,
12392,22224,U,0,Autocuration,1,,CHEMBL629316,,BAO_0000219,,
12393,22224,U,0,Autocuration,1,,CHEMBL629317,,BAO_0000221,,
12394,22224,U,0,Autocuration,1,,CHEMBL629318,,BAO_0000019,,
12395,22224,U,0,Autocuration,1,,CHEMBL877497,,BAO_0000019,,
12396,22224,U,0,Autocuration,1,,CHEMBL629319,,BAO_0000019,,
12397,22224,U,0,Autocuration,1,,CHEMBL629320,,BAO_0000019,,
12398,22224,U,0,Autocuration,1,,CHEMBL629496,,BAO_0000019,,
12399,22224,U,0,Autocuration,1,,CHEMBL629497,,BAO_0000019,,
12400,22224,U,0,Autocuration,1,,CHEMBL629498,,BAO_0000019,,
12401,22224,U,0,Autocuration,1,,CHEMBL629499,,BAO_0000019,,
12402,22224,U,0,Autocuration,1,,CHEMBL629500,,BAO_0000019,,
12403,22224,U,0,Autocuration,1,,CHEMBL629501,,BAO_0000019,,
12404,22224,U,0,Autocuration,1,,CHEMBL629502,,BAO_0000019,,
12405,22224,U,0,Autocuration,1,,CHEMBL629503,,BAO_0000218,,
12406,50588,N,1,Intermediate,1,,CHEMBL629504,,BAO_0000218,,
12407,22224,U,0,Autocuration,1,,CHEMBL629505,,BAO_0000019,,
12408,22224,U,0,Autocuration,1,,CHEMBL629506,,BAO_0000019,,
12409,22224,U,0,Autocuration,1,,CHEMBL629507,,BAO_0000019,,
12410,22224,U,0,Autocuration,1,,CHEMBL877498,,BAO_0000019,,
12411,22224,U,0,Autocuration,1,,CHEMBL629508,,BAO_0000019,,
12412,22224,U,0,Autocuration,1,,CHEMBL629509,,BAO_0000019,,
12413,50597,N,1,Intermediate,1,,CHEMBL629510,,BAO_0000218,178.0,
12414,50597,N,1,Intermediate,1,,CHEMBL629511,,BAO_0000218,178.0,
12415,50597,N,1,Intermediate,1,,CHEMBL629512,,BAO_0000218,178.0,
12416,50597,N,1,Intermediate,1,,CHEMBL629513,,BAO_0000218,178.0,
12417,50597,N,1,Intermediate,1,,CHEMBL629514,,BAO_0000218,178.0,
12418,50597,N,1,Intermediate,1,,CHEMBL628447,,BAO_0000218,178.0,
12419,50597,N,1,Intermediate,1,,CHEMBL628448,,BAO_0000218,178.0,
12420,50597,N,1,Intermediate,1,,CHEMBL628449,,BAO_0000218,178.0,
12421,50597,N,1,Intermediate,1,,CHEMBL631119,,BAO_0000218,178.0,
12422,50597,N,1,Intermediate,1,,CHEMBL631120,,BAO_0000218,178.0,
12423,50597,N,1,Intermediate,1,,CHEMBL631121,,BAO_0000218,178.0,
12424,50597,N,1,Intermediate,1,,CHEMBL874458,,BAO_0000218,178.0,
12425,50597,N,1,Intermediate,1,,CHEMBL631122,,BAO_0000218,178.0,
12426,50597,N,1,Intermediate,1,,CHEMBL631123,,BAO_0000218,178.0,
12427,50597,N,1,Intermediate,1,,CHEMBL631124,,BAO_0000218,178.0,
12428,50597,N,1,Intermediate,1,,CHEMBL631125,,BAO_0000218,178.0,
12429,50597,N,1,Intermediate,1,,CHEMBL631290,,BAO_0000218,178.0,
12430,50597,N,1,Intermediate,1,,CHEMBL631291,,BAO_0000218,178.0,
12431,50597,N,1,Intermediate,1,,CHEMBL631292,,BAO_0000218,178.0,
12432,50597,N,1,Intermediate,1,,CHEMBL631293,,BAO_0000218,178.0,
12433,50597,N,1,Intermediate,1,,CHEMBL631294,,BAO_0000218,178.0,
12434,50597,N,1,Intermediate,1,,CHEMBL631295,,BAO_0000218,178.0,
12435,50597,N,1,Intermediate,1,,CHEMBL631296,,BAO_0000218,178.0,
12436,50597,N,1,Intermediate,1,,CHEMBL631297,,BAO_0000218,178.0,
12437,22224,U,0,Autocuration,1,,CHEMBL631298,,BAO_0000218,,
12438,50594,N,1,Intermediate,1,,CHEMBL631299,,BAO_0000218,,
